message_id;username;channel_name;replied_from;replied_from_name;message_text;lviews;posted_timestamp;edited_timestamp;activity_date;edit_counter;len_diff;emotional;is_ad;hashtags
25170;vchkogpu;ВЧК-ОГПУ;;;"А сейчас ВЧК-ОГПУ расскажет крайне интересную историю из трудовой биографии нового начальника УСБ ГУ МВД по Санкт-Петербургу Михаила Cапроничева.

К 2014 году в  БЭП СВАО Москвы сложилась такая сплоченная команда. Начальник БЭП Сергей Жуков. Его друг и подчиненный Михаил Сапроничев, который сейчас стал главой питерского УЭБиПК.  И сотрудник Алексей Соловьев. Все в БЭП были под Жуковым, со всеми вытекающими отчислениями. Только начальник 4 ой ОРЧ ОБЭПиПК УВД СВАО оказался  белой вороной. Не делился, огрызался, уходить по хорошему отказывался. Тогда начальника 4-ой ОРЧ похитили, инсценировали его изнасилование, сняли это на камеру. Этакая пытка в лучших традициях ФСИН . (Напомним, Сапроничев одно время был замначальника УСБ ФСИН). В 2014 году исполнителей сразу задержали. В 2019 году был задержан Алексей Соловьев, которого сделали единственным заказчиком нападения.     
 
Потом вокруг близкого друга Сапроничева Сергея Жукова и вовсе развернулась «силовая война».
 
Отец тогдашнего начальника БЭП СВАО Сергея Жукова владелец множества ЧОПов в Москве. Известен, как лицо крайне близкое к лидерам измайловской ОПГ -Шамилю, Сергею Попу. Помимо силовых операций, они вместе поучаствовали в выводе средств и последующем банкротстве банка Геленджик. Отец Сергея Жукова дружен с одним из лидеров одной из башен Лубянки.
 
В свое время сотрудники ЧОП отца Сергея Жукова были замечены в наблюдение за Константином Чуйченко, ответственным сотрудником ГУСБ МВД РФ Николаем Ситниковым и даже отдельными представителями Лубянки. Короче, семья Ситниковых задействовалась в больших играх, поэтому тот же Сергей на свое посту мог себя чувствовать крайне уверенно. Даже самоуверенно.
 
Как-то тогдашний глава ГУЭБИПК Денис Сугробов отправил к Сергею Жукову с поручением своего советника Александра Парфенова. А тот взял и отказал Сугробову, сославшись на лубянские знакомства отца. Сугробов вместе с другом из ГУСБ Ситниковым начал операцию по выдавливанию Жукова из органов. Происходило это как раз в момент, когда лубянские решили закрыть Дениса и его команду. Семья Жуковых чем могла помогала. С этим и связано наблюдение за близкими контактами Сугробова- Чуйченко и Ситниковым. Денис все-таки сел. Но Ситников закончил начатое, и Сергей Жуков покинул органы. Впрочем, в системе остались и пошли вверх его друзья - Сапроничев и Соловьев.
 
Соловьев выбыл в 2019 году. А Сапроничев продолжает идти вверх. 
https://t.me/vchkogpu/25163";;2022-01-25 19:15:08.000;2022-01-25 19:25:05.000;2022-01-25 19:25:05.000;1;0;Positive;1;
25170;vchkogpu;ВЧК-ОГПУ;;;"А сейчас ВЧК-ОГПУ расскажет крайне интересную историю из трудовой биографии нового начальника УСБ ГУ МВД по Санкт-Петербургу Михаила Cапроничева.

К 2014 году в  БЭП СВАО Москвы сложилась такая сплоченная команда. Начальник БЭП Сергей Жуков. Его друг и подчиненный Михаил Сапроничев, который сейчас стал главой питерского УЭБиПК.  И сотрудник Алексей Соловьев. Все в БЭП были под Жуковым, со всеми вытекающими отчислениями. Только начальник 4 ой ОРЧ ОБЭПиПК УВД СВАО оказался  белой вороной. Не делился, огрызался, уходить по хорошему отказывался. Тогда начальника 4-ой ОРЧ похитили, инсценировали его изнасилование, сняли это на камеру. Этакая пытка в лучших традициях ФСИН . (Напомним, Сапроничев одно время был замначальника УСБ ФСИН). В 2014 году исполнителей сразу задержали. В 2019 году был задержан Алексей Соловьев, которого сделали единственным заказчиком нападения.     
 
Потом вокруг близкого друга Сапроничева Сергея Жукова и вовсе развернулась «силовая война».
 
Отец тогдашнего начальника БЭП СВАО Сергея Жукова владелец множества ЧОПов в Москве. Известен, как лицо крайне близкое к лидерам измайловской ОПГ -Шамилю, Сергею Попу. Помимо силовых операций, они вместе поучаствовали в выводе средств и последующем банкротстве банка Геленджик. Отец Сергея Жукова дружен с одним из лидеров одной из башен Лубянки.
 
В свое время сотрудники ЧОП отца Сергея Жукова были замечены в наблюдение за Константином Чуйченко, ответственным сотрудником ГУСБ МВД РФ Николаем Ситниковым и даже отдельными представителями Лубянки. Короче, семья Ситниковых задействовалась в больших играх, поэтому тот же Сергей на свое посту мог себя чувствовать крайне уверенно. Даже самоуверенно.
 
Как-то тогдашний глава ГУЭБИПК Денис Сугробов отправил к Сергею Жукову с поручением своего советника Александра Парфенова. А тот взял и отказал Сугробову, сославшись на лубянские знакомства отца. Сугробов вместе с другом из ГУСБ Ситниковым начал операцию по выдавливанию Жукова из органов. Происходило это как раз в момент, когда лубянские решили закрыть Дениса и его команду. Семья Жуковых чем могла помогала. С этим и связано наблюдение за близкими контактами Сугробова- Чуйченко и Ситниковым. Денис все-таки сел. Но Ситников закончил начатое, и Сергей Жуков покинул органы. Впрочем, в системе остались и пошли вверх его друзья - Сапроничев и Соловьев.
 
Соловьев выбыл в 2019 года. А Сапроничев продолжает идти вверх. 
https://t.me/vchkogpu/25163";;2022-01-25 19:15:08.000;;2022-01-25 19:15:07.000;;;Positive;1;
20790;fontankaspb;Фонтанка.ру;;;"Смольный может ввести новый пакет ограничений с 31 января. В жестком варианте — дистант для школ и кружков и мероприятия без зрителей

Правительство Петербурга подготовило три варианта коронавирусных ограничений. Как рассказали «Фонтанке» несколько источников, близких к городскому правительству, на этот раз они коснутся, в первую очередь, образования и мероприятий.

https://www.fontanka.ru/2022/01/25/70400927/?utm_source=tg";;2022-01-25 19:10:39.000;;2022-01-25 19:10:40.000;;;Negative;0;
19281;chpmoscow;ЧП / Москва;;;"? В ближайшие часы в столице вновь начнется снегопад. 

Наиболее интенсивные осадки ожидаются ночью. Общий прирост свежевыпавшего снега к утру составит до 5 см ?? 

Водителей в непогоду просят быть предельно внимательными на дороге и с пониманием относиться к работе городских служб ?

@chpmoscow";;2022-01-25 19:06:26.000;;2022-01-25 19:06:25.000;;;Positive;1;
20513;banksta;Банкста;;;Рынки США вновь падают и почти вернулись к вчерашним отметкам. Nasdaq вновь падает на 2,5%. @banksta;;2022-01-25 19:05:54.000;2022-01-25 19:08:20.000;2022-01-25 19:08:19.000;1;6;Neutral;1;
20513;banksta;Банкста;;;Рынки США вновь падают и вернулись к вчерашним отметкам. Nasdaq вновь падает на 2,5%. @banksta;;2022-01-25 19:05:54.000;;2022-01-25 19:05:55.000;;;Neutral;1;
7255;ria_realty;РИА Недвижимость;;;В 2022 году в России запланирован запуск механизма финансирования инфраструктуры ЖКХ за счет средств Фонда национального благосостояния (ФНБ), сообщил вице-премьер России Марат Хуснуллин. @ria_realty;;2022-01-25 19:05:18.000;;2022-01-25 19:05:20.000;;;Neutral;1;
14769;Jelezobetonniyzames;Железобетонный замес;;;"А вот и документ из Росреестра по площадкам ""Хант Холдинга"" на Нагатинской. Теперь холдинг будет строить там сам.";;2022-01-25 19:05:02.000;;2022-01-25 19:05:01.000;;;Neutral;0;
14768;Jelezobetonniyzames;Железобетонный замес;;;No caption image;;2022-01-25 19:05:02.000;;2022-01-25 19:05:00.000;;;Neutral;0;
14767;Jelezobetonniyzames;Железобетонный замес;;;No caption image;;2022-01-25 19:05:01.000;;2022-01-25 19:05:00.000;;;Neutral;0;
14765;Jelezobetonniyzames;Железобетонный замес;;;No caption image;;2022-01-25 19:05:01.000;;2022-01-25 19:05:00.000;;;Neutral;0;
14766;Jelezobetonniyzames;Железобетонный замес;;;No caption image;;2022-01-25 19:05:01.000;;2022-01-25 19:05:00.000;;;Neutral;0;
4468;trubapodneglinnoy;Труба под Неглинной;;;"Минфин отменяет выпуск ОФЗ вторую неделю подряд

Министерство финансов снова отменяет размещение облигаций федерального займа на фоне падения долгового рынка. Неделей ранее Минфин также отказался от проведения аукционов.

В конце прошлого года рынок ОФЗ столкнулся с сильнейшим за 7 лет падением, а с начала января потерял еще 6%.

Из-за давления геополитических рисков рынок российского госдолга стремительно покидают инвесторы-нерезиденты и дочки иностранных банков. 

? Будем держать руку на пульсе, а вы не переключайте канал!?
@trubapodneglinnoy";;2022-01-25 19:03:11.000;;2022-01-25 19:03:14.000;;;Positive;1;
14764;Jelezobetonniyzames;Железобетонный замес;;;"Девелопером проекта на территории завода ""Ферейн"" в районе станции метро ""Нагатинская"" будет сам «Хант Холдинг».  Как говорят наши исочники, сегодня «Хант Холдинг» выплатил уважаемому Л.Казинцу 1,65 ярдов в рамках мирового соглашения по  этому проекту.  Разборки по проекту на территории завода «Ферейн» завершены, все обременения с проекта сняты, а двусторонние обязательства выполнены. Война закончена. 

 Кто не знает историю этого спора - ""Баркли"" (девелопер) и ""Хант холдинг"" (участок) в 2017 году планировали запустить совместный проект в Нагатино. «Баркли» согласовала с городом ППТ по данному участку. А потом партнеры решили разбежаться, и у них возник спор по поводу цены компании, которая выступала соинвестором проекта со стороны «Баркли». В декабре 2021 года «Баркли» и «Хант-Холдинг» заключили в суде двустороннее мировое соглашение по поводу цены этой компании. Теперь «Баркли» в проекте нет, он полностью на «Хант Холдинге». 

Судя по выписке из Росреестра, «Хант Холдинг» не терял даром времени во время долгих судов.  Мы без труда нашли подтверждение, что буквально на днях именно по этой площадке поменялся ВРИ под строительство жилья, а это значит, что проект находится на стадии исходно-разрешительной документации.  Ждем новый проект и посмотрим, каким он получится у «Хант Холдинга».";;2022-01-25 19:02:01.000;;2022-01-25 19:01:59.000;;;Negative;0;
5641;novostroyman;Novostroyman. Москва. Недвижимость;;;"""Хант Холдинг"" построит ЖК на месте завода ""Ферейн""

Чудеса, да и только! Мне только что стало известно, что девелопером проекта на территории завода ""Ферейн"" (ЖК ""1-й Нагатинский"") все-таки будет сам ""Хант Холдинг""!

Сегодня он выплатил уважаемому Л. Казинцу 1,65 млрд руб. в рамках мирового соглашения по проекту на Нагатинской улице. А это значит, что все разборки по объекту завершены, все обременения с проекта сняты, а двусторонние обязательства выполнены. Если хотите - война закончена ????. А ""Хант Холдинг"" готов к работе.

? ? ?

 Кто не знает историю этого спора - ""Баркли"" (девелопер) и ""Хант холдинг"" (участок) в 2017 году планировали запустить совместный проект в Нагатино. ""Баркли"" согласовала с городом ППТ по данному участку. А потом партнеры решили разбежаться, и у них возник спор по поводу цены компании, которая выступала соинвестором проекта со стороны ""Баркли"". 23.12.2021 ""Баркли"" и ""Хант-Холдинг"" заключили в суде двустороннее мировое соглашение по поводу цены этой компании. Теперь ""Баркли"" в проекте нет, он полностью на ""Хант Холдинге"".
 
Судя по сайту Росреестра, ""Хант Холдинг"" не терял даром времени во время долгих судов: буквально на днях именно по этой площадке поменялся ВРИ под строительство жилья, ГПЗУшки тоже в наличии, а это значит, что проект находится на стадии исходно-разрешительной документации.

Ждем новый проект и посмотрим, каким он получится у ""Хант Холдинга"". Судя по всему, скоро могут стартовать брони.";;2022-01-25 19:01:42.000;;2022-01-25 19:01:42.000;;;Negative;1;
12914;nedvizha;Недвижа;;;No caption image;;2022-01-25 19:00:42.000;;2022-01-25 19:00:41.000;;;Neutral;0;
12913;nedvizha;Недвижа;;;"#нампишут

??Генеральная прокуратура расследует хищения земли в парке федерального значения ""Усадьба Суханово""

9 октября на нашем канале вышел пост, в котором мы рассказали о том, что инициативные местные жители смогли остановить застройку парка Усадьба Суханова элитным жильем.

Тогда же мы попросили привлечь к этой теме как можно больше внимания, так как проект не был окончательно отменен и был отправлен на доработку. Недавно нам сообщили очень приятную новость. Благодаря неравнодушным людям, проектом заинтересовались в Генеральной прокуратуре. Начались проверки, причем по всем направлениям.

Очень надеемся, что инициаторов застройки привлекут к ответственности и это станет настоящим прецедентом для тех застройщиков, которые готовы поступиться с совестью, ради наживы.   

Спасибо неравнодушным! 

@nedvizha";;2022-01-25 19:00:42.000;;2022-01-25 19:00:41.000;;;Positive;1;#нампишут
1491;kleveta;Клевета;utronews;The Moscow Post;"??Система денежного пищеварения: Нисанов и Тё сошлись на греческой кухне

Capital Group Павел Тё вдруг решил заняться проектом гастрономического кластера вместе с партнером «Киевской площади» (подконтрольна Году Нисанову) по фудмоллу «Депо» Мурадом Бениаминовым. Таким образом два крупнейших игрока столичного рынка - Тё и Нисанов наращивают сотрудничество. 

Внимание не может не привлекать тот факт, что Тё зачем-то нашел себе партнера для создания гастрономического кластера. Ведь Capital Group и без того является одним из крупнейших игроков на столичном рынке, а о связях Тё в местной мэрии слагают легенды. 

Иными словами - денег, опыта и влияния у Тё вполне должно хватать для работы над проектом гастрономического кластера в одиночку. Но он решил заняться проектом в партнерстве, да не абы с кем, а с Мурадом Бениаминовым, который имеет весьма неоднозначную репутацию. Его, в частности, упрекают в исчезновении столичных троллейбусов.

С Тё Бениаминов уже давно знаком - весной 2018 года Бениаминов стал владельцем половины компании «Вионет-групп», которая планировала заниматься стройкой гостиницы на пересечении Тверского бульвара и Новопушкинской площади. Партнером Бениаминова по проекту стал Герман Тё, сын владельца компании Capital Group Павла Тё. 

Весной 2017 года компания Бениаминова «Инвестиционная группа «Сигма» арендовала у Мосгортранса комплекс 4-го троллейбусного парка на Лесной улице неподалеку от метро «Белорусская». Вместе с Бениаминовым «Сигмой» владеет Банил Исхаков - родственник Шамая Амирджанова, совладельца рынка «Южные ворота». Возглавлял эту фирму Эмин Рафаилов, бывший директор отеля «Radisson Славянская», принадлежащего Году Нисанову. На территории этого парка и открылся фуд-маркет «Депо» по типу Даниловского рынка.

Бениаминов работает в интересах Нисанова - а значит, делает это и сейчас, ввязавшись в один проект с Тё. И это бы могло пояснить, зачем Тё вдруг понадобился партнер - когда речь идет о таком влиятельном персонаже как Год Нисанов, вопросы отпадают сами собой. Такие друзья и вправду не лишние.

Ведь Год Нисанов - пример очень успешного бизнесмена. Некогда он начинал обычным торговцем на «Черкизоне», а сейчас является председателем совета директоров знаменитой по меркам страны компании «Киевская площадь» и является хорошим товарищем столичного мэра Сергея Собянина и главы Подмосковья Андрея Воробьева.

Вот и вырисовывается картина, что за один стол гастрономического проекта садятся сразу два влиятельнейших коммерсанта столицы - Павел Тё и Год Нисанов. Оба обладают солидным капиталом и влиянием. И вместе они помогут заработать друг другу еще больше. И не только себе, но и не чужим им чиновникам из столичной мэрии.";;2022-01-25 19:00:42.000;;2022-01-25 19:00:41.000;;;Positive;1;
12915;nedvizha;Недвижа;;;No caption image;;2022-01-25 19:00:42.000;;2022-01-25 19:00:42.000;;;Neutral;0;
20512;banksta;Банкста;;;Курс доллара ускорил рост после угрозы США ввести для России новые санкции. @banksta;;2022-01-25 18:59:02.000;;2022-01-25 18:59:04.000;;;Negative;1;
20512;banksta;Банкста;;;Курс доллара ускорил рост после угрозы США ввести для России новые санкции. https://t.me/banksta/20506;;2022-01-25 18:59:02.000;2022-01-25 19:00:54.000;2022-01-25 19:00:54.000;1;18;Negative;1;
11928;cotlovan_contrust;КОТЛОВАНЪ;rusipoteka;Ипотека в России. Новости и аналитика;"????К 2030 году все услуги Росреестра будут доступны в электронном виде. Срок оказания электронных услуг сократится до одного дня, сообщил вице-премьер РФ Марат Хуснуллин.

В этом году планируется обеспечить доступность всех массовых услуг Росреестра через портал госуслуг. Срок кадастрового учета и регистрации прав будет сокращен до трех дней. К 2024 году за один день будут рассматривать 90% заявлений о регистрации ипотеки, поданных в электронном виде. @rusipoteka";;2022-01-25 18:56:31.000;;2022-01-25 18:56:33.000;;;Neutral;1;
7254;ria_realty;РИА Недвижимость;;;"В 2022 году в России создадут единый реестр процедур в сфере строительства, сообщил вице-премьер России Марат Хуснуллин на совещании с премьер-министром РФ Михаилом Мишустиным.

Он уточнил, что создаваться такой реестр должен по принципам ""нет регламента – нет процедуры"", ""не описан предмет или основания для отказа – нет процедуры"", ""нет срока – нет процедуры"". Кроме того, в реестре должны быть исключены все дублирующиеся, избыточные и устаревшие процедуры.

Исчерпывающий перечень документов в строительстве планируется сократить не менее чем на 200 позиций, а все 32 обязательные процедуры в стройке - вывести на Единый портал государственных услуг, добавил вице-премьер. @ria_realty";;2022-01-25 18:55:14.000;;2022-01-25 18:55:13.000;;;Undefined;1;
20789;fontankaspb;Фонтанка.ру;;;"«Очередь в среднем 40 секунд». Как в ковидной службе «122» реальность расходится с планом

Петербуржцы уже несколько дней жалуются, что не могут дозвониться до службы «122», которая собирает сообщения от заболевших коронавирусом. «Фонтанка» выяснила, сколько там работают операторов и как часто им звонят, сколько по времени должна длиться очередь и вызов, а также кто и за какую сумму ведает всем этим хозяйством и кто за нее в ответе.

https://www.fontanka.ru/2022/01/25/70400612/?utm_source=tg";;2022-01-25 18:55:13.000;;2022-01-25 18:55:13.000;;;Neutral;0;
15915;moscowtop;Москва с огоньком;;;"Выглядит, конечно, пугающе, но это не кадры закрытой зоны, а всего лишь московское Богороцкое.

На кадрах два человека гонят лося в лес. Что им сделало бедное животное – непонятно.";;2022-01-25 18:54:20.000;;2022-01-25 18:54:23.000;;;Negative;0;
15915;moscowtop;Москва с огоньком;;;"Выглядит, конечно, пугающе, но это не кадры закрытой зоны, а всего лишь московский район Богородское.

На кадрах два человека гонят лося в лес. Что им сделало бедное животное – непонятно.";;2022-01-25 18:54:20.000;2022-01-25 18:54:38.000;2022-01-25 18:54:37.000;1;7;Negative;0;
25169;vchkogpu;ВЧК-ОГПУ;mariashukshina;Мария Шукшина;"А Шукшин поступал в этот институт, но там на него с его рассказами посмотрели сверху вниз и не приняли. И слава Богу! Зато сразу прямиком во ВГИК!)
И ещё. Хотела бы добавить одну цитату папину: «Да, стоим перед лицом опасности. Но только — в военном деле вооружаемся, в искусстве, в литературе — быстро разоружаемся».

Разоружились. Дальше некуда…

https://t.me/vchkogpu/25151";;2022-01-25 18:45:11.000;;2022-01-25 18:45:10.000;;;Neutral;1;
15914;moscowtop;Москва с огоньком;;;"Создали Live-канал с быстрыми новостями для жителей Москвы и всей России. Всё главные новости дня собраны в одном канале. Введут или нет новые ограничения? Что происходит с рублём? Чем закончится падение рынков? Все происшествия за сегодня? 

Все собираем в канале  https://t.me/+vV9bsm_ggLljNzUy";;2022-01-25 18:44:18.000;2022-01-25 19:25:37.000;2022-01-25 19:25:41.000;3;-18;Neutral;1;
15914;moscowtop;Москва с огоньком;;;"Дорогие читатели, мы создали Live канал, где будет очень много новостей. Вся оперативка Москвы, России, актуальная повестка. Новости и только новости в нашем Live канале Москва с огоньком live. Будут ли введены новые ограничения из-за Омикрона? Узнайте первыми в нашем Live канале 

 https://t.me/+vV9bsm_ggLljNzUy";;2022-01-25 18:44:18.000;2022-01-25 18:53:04.000;2022-01-25 18:53:07.000;2;0;Neutral;1;
15914;moscowtop;Москва с огоньком;;;"Дорогие читатели, мы создали Live канал, где будет очень много новостей. Вся оперативка Москвы, России, актуальная повестка. Новости и только новости в нашем Live канале Москва с огоньком live. Будут ли введены новые ограничения из-за Омикрона? Узнайте первыми в нашем Live канале 

 https://t.me/+cltzrV7DIKszNzUy";;2022-01-25 18:44:18.000;2022-01-25 18:44:24.000;2022-01-25 18:44:25.000;1;1;Neutral;1;
15914;moscowtop;Москва с огоньком;;;"Дорогие читатели, мы создали Live канал, где будет очень много новостей. Вся оперативка Москвы, России, актуальная повестка. Новости и только новости в нашем Live канале Москва с огоньком live. Будут ли введены новые ограничения из-за Омикрона? Узнайте первыми в нашем Live канале 
 https://t.me/+cltzrV7DIKszNzUy";;2022-01-25 18:44:18.000;;2022-01-25 18:44:20.000;;;Neutral;1;
20511;banksta;Банкста;;;Остался всего 21 рубль. @banksta;;2022-01-25 18:42:32.000;;2022-01-25 18:42:34.000;;;Neutral;1;
9876;wearestroyka;Стройка;;;"В Зеленограде создадут экологичный промышленно-строительный комплекс

Для строительства московские власти выделят земельные участки общей площадью около 17 га. Соответствующее решение принято в рамках реализации очередного масштабного инвестиционного проекта (МаИП). На его территории будут выпускать разнообразную продукцию: от элементов благоустройства до кемперов — домов на колесах.

«Территории, на которых будет работать инвестор, расположены в Восточной коммунальной зоне Зеленограда. Комплекс займет 80 тыс. кв. м. Здесь появятся производственные объекты, где будут выпускать разнообразную продукцию: от элементов благоустройства до кемперов — домов на колесах. В городе будет создано 660 новых рабочих мест. Застройщик вложит в реализацию проекта 2,25 млрд рублей.», — рассказал заместитель Мэра Москвы по вопросам экономической политики и имущественно-земельных отношений Владимир Ефимов.

На территории будущего комплекса появится экологичное предприятие по выпуску материалов премиум-класса, имитирующих натуральный камень, керамики, архитектурного бетона и кирпича, внедорожных жилых кемперов, светопрозрачных конструкций из алюминиевого профиля, элементов благоустройства, сантехнических модулей для жилых домов.

@wearestroyka";;2022-01-25 18:35:38.000;;2022-01-25 18:35:37.000;;;Neutral;1;
20510;banksta;Банкста;;;Банкстер из «Авангарда» Кирилл Миновалов купил личный джет за $45 млн, пишет Forbes. Это прибыль банка за 9 месяцев года. Возможно, в нынешней ситуации не самое глупое вложение. @banksta;;2022-01-25 18:33:47.000;;2022-01-25 18:33:47.000;;;Negative;1;
20788;fontankaspb;Фонтанка.ру;;;"Минкульт решил составить и согласовать на высшем уровне «ценности гражданина Российской Федерации». Вряд ли ведомство спросит нас лично, но «Фонтанка»  задала себе этот вопрос сама! Перед вами 7 Счастливых Ценностей «Фонтанки»:

— На «зебре» ходить только по белым полоскам и всегда помнить о лаве.
— Есть шаверму под утро после бурной ночной тусовки.
— В любой непонятной ситуации позвонить маме — как она там?
— Ехать на велосипеде в рассветный час по пустому Каменноостровскому.
— Прийти домой, поцеловать близких и лечь спать.
— Нюхать щенячье пузо.
— Дарить подарки: так приятно приносить радость людям.

Больше наших ценностей — у нас на сайте. А какие ценности у вас? Пишите в комменты, не стесняйтесь. Лучшее — опубликуем!";;2022-01-25 18:30:16.000;;2022-01-25 18:30:17.000;;;Positive;1;
11431;kompr;Компромат 2.0 :: Мы решаем, что является компроматом;novaya_pishet;Новая газета;"В Мурманской области женщины получили приоритет во власти без всякой борьбы, как только регион возглавил Андрей Чибис.

Он окружил себя дамами модельной внешности. Татьяна Брицкая — о конкурсе губернаторской красоты. 

?? http://amp.gs/jmVFW";;2022-01-25 18:29:52.000;;2022-01-25 18:29:56.000;;;Positive;0;
8472;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;"? Рекомендуем «МЕТОДИЧЕСКОЕ ПОСОБИЕ ПО ПРОВЕРКЕ СМЕТНОЙ СТОИМОСТИ, КОНТРОЛЬНЫМ ПРОВЕРКАМ В СТРОИТЕЛЬСТВЕ»/ П.В. Горячкин. Союз инженеров-сметчиков. 2021 г. 23.12.2021/ электронный формат pdf, 1413 стр., 13.7 Мб, бесплатные последующие обновления/
""Настольная книга"" контролёра, следователя и любого должностного лица заказчика и подрядчика, так или иначе связанного с определением или проверкой сметной стоимости, сдачей, приёмкой, оплатой или контролем выполненных работ в строительстве
Примеры из Пособия:
https://kccs.ru/docs2021/20211020_214.pdf 

По вопросам приобретения пишите kccs@list.ru";;2022-01-25 18:27:28.000;;2022-01-25 18:27:30.000;;;Positive;0;
8474;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;No caption image;;2022-01-25 18:27:28.000;;2022-01-25 18:27:30.000;;;Neutral;0;
8476;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;No caption image;;2022-01-25 18:27:28.000;;2022-01-25 18:27:30.000;;;Neutral;0;
8473;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;No caption image;;2022-01-25 18:27:28.000;;2022-01-25 18:27:30.000;;;Neutral;0;
8477;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;No caption image;;2022-01-25 18:27:28.000;;2022-01-25 18:27:31.000;;;Neutral;0;
8475;soyzsmet;Ценообразование и контрактные отношения в строительстве;;;No caption image;;2022-01-25 18:27:28.000;;2022-01-25 18:27:30.000;;;Neutral;0;
20509;banksta;Банкста;;;Правильные люди уже давно в правильном кэше. @banksta;;2022-01-25 18:27:13.000;;2022-01-25 18:27:15.000;;;Positive;1;
14763;Jelezobetonniyzames;Железобетонный замес;;;"Совладелец группы «Регионы» Амиран Муцоев, построившей на Нагатинской пойме неоднозначного вида развлекательный парк «Остров фантазии», не случайно в своем недавнем интервью «Форбс» говорил, что больше не будет строить торгцентры. Торгцентры действительно мало кому интересны сейчас. А вот жилье — да. Наконец, «Регионы» на днях получили разрешение на застройку жильем бывшей территории НИИДАР на Преображенской площади. Ранее там предполагалось строительство 480 тыс. кв. м. 

Эта площадка в портфеле у «Регионов» болтается давно. Она выкупалась совместно с АФК «Система» в мохнатые годы, но позже семья Муцоевых приобрела и долю «Системы» в проекте. Чтобы получить разрешение на застройку потребовалось около семи лет. По истине, для каждой площадки, «как драгоценным винам найдется свой черед».";;2022-01-25 18:25:09.000;;2022-01-25 18:25:09.000;;;Positive;0;
7253;ria_realty;РИА Недвижимость;;;"Все услуги Росреестра будут доступны в электронном виде к 2030 году, сообщил вице-премьер России Марат Хуснуллин на совещания с премьер-министром РФ Михаилом Мишустиным.

По словам Хуснуллина, правительство уделяет большое внимание трансформации деятельности Росреестра и сокращению сроков предоставления услуг. Так, в этом году планируется обеспечить доступность всех массовых услуг Росреестра через портал ""Госуслуги"". Срок кадастрового учета и регистрации прав будет сокращен при этом до трех дней.

""К 2030 году 100% всех услуг Росреестра будут доступны в электронном виде, а срок оказания электронных услуг сократится до одного дня"", - сказал вице-премьер.

Кроме того, уже к 2024 году срок рассмотрения 90% заявлений о регистрации ипотеки, поданных в электронном виде, будет составлять один день, подытожил чиновник. @ria_realty";;2022-01-25 18:25:08.000;;2022-01-25 18:25:10.000;;;Neutral;1;
20787;fontankaspb;Фонтанка.ру;;;"Смольный: Локдаун из-за «омикрона» пока не обсуждается

Введение в Петербурге локдауна из-за распространения штамма «омикрон» пока не обсуждается. Об этом 25 января заявил замглавы комитета по промышленной политике Александр Ситов в ходе конференции Федерации рестораторов и отельеров.

https://www.fontanka.ru/2022/01/25/70400333/?utm_source=tg";;2022-01-25 18:24:11.000;;2022-01-25 18:24:11.000;;;Neutral;0;
